BossId,BossType,Name,Photo,Image,Class,LevelShow,Level,Stars,LiveTime,PreBoss,NFTEquips,NFTEquipsLevel,EnergyCost,BaseHP,BaseAtk,BaseAtkGap,HPAddRate,ATKAddRate,ATKSpeedAddRate,CriRate,CriDmgRate,HitRate,DodgeRate,DmgAddRate,DmgReduceRate,AtkBuffRate,DefenseBuffRate,WinDmgRate,FirstWinAwards,Awards,FinderAwards,KillerAwards,DmgAwards,DmgAwardsCOE1,DmgAwardsCOE2,ManaAwards,BuffCardRandPool
int,int,string,string,string,int,string,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,string,string,string,string,int,int,string,int
BossId,Boss类型0讨伐1NFT,Boss名字,Boss图片地址,Boss图片,系列,展示等级,等级,星级,存活时间秒,前置boss,挑战需要装备的NFT武器(id1;id2;id3),挑战需要装备的NFT武器总等级,体力消耗,基础HP,基础攻击,基础攻击间隔秒,HP加成比例(万分位),攻击加成比例(万分位),攻击速度加成比例(万分位),暴击率(万分位),暴击伤害(万分位),命中率(万分位),闪避率(万分位),增害比例(万分位),减伤比例(万分位),攻击buff(万分位),减伤buff(万分位),胜利伤害比例(万分位),首通奖励列表(格式 物品id1:数量;物品id2:数量2 例如 1:80;2:100),奖励列表(格式 物品id1:数量下限1|数量上限1;物品id2:数量下限2|数量上限2 例如 1:80|100;2:80|100),发现者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),击杀者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),参与者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),参与者奖励计算参数1(万分位),参与者奖励计算参数2(万分位),玛娜结晶奖励其中一部分会进入PVP奖池(格式 总数量:进入PVP奖池的数量),buff卡随机池
10001,0,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir1.jpg,1001,0,1-1,4,4,,,,,10,500,50,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,10:70,10:24|27,,,,,,,1
14021,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,7-3,70,70,,14020,,21,16,16020,1602,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:1578;92000001:10,14:270|300,,,,,,11:1,
14022,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,8-1,74,74,,14021,,22,16,18500,1850,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:1799;92000001:10,14:300|344,,,,,,13:1,
14023,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,8-2,77,77,,14022,,23,16,21020,2102,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:2109;92000001:10,14:344|387,,,,,,14:1,
14024,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,8-3,80,80,,14023,,24,16,23570,2357,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:2432;92000001:10,14:387|431,,,,,,16:1,
14025,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,9-1,84,84,,14024,,25,18,27150,2715,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:2768;92000001:10,14:431|493,,,,,,19:1,
14026,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,9-2,87,87,,14025,,26,18,30780,3078,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:3241;92000001:10,14:493|556,,,,,,22:2,
14027,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,9-3,90,90,,14026,,27,18,34460,3446,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:3732;92000001:10,14:556|618,,,,,,25:2,
14028,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,10-1,94,94,,14027,,28,18,39590,3959,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:4241;92000001:10,14:618|708,,,,,,30:3,
14029,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,10-2,97,97,,14028,,29,18,44800,4480,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:4958;92000001:10,14:708|797,,,,,,34:3,
14030,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,10-3,100,100,,14029,,30,18,50090,5009,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:5701;92000001:10,14:797|887,,,,,,39:3,
14031,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,11-1,104,104,,14030,,31,20,57410,5741,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:6471;92000001:10,14:887|1015,,,,,,46:4,
14032,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,11-2,107,107,,14031,,32,20,64830,6483,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:7555;92000001:10,14:1015|1143,,,,,,53:5,
14033,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,11-3,110,110,,14032,,33,20,72360,7236,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:8677;92000001:10,14:1143|1272,,,,,,60:6,
14034,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,12-1,114,114,,14033,,34,20,82810,8281,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:9836;92000001:10,14:1272|1456,,,,,,72:7,
14035,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,12-2,117,117,,14034,,35,20,93400,9340,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:11471;92000001:10,14:1456|1640,,,,,,83:8,
14036,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,12-3,120,120,,14035,,36,20,104140,10414,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:13160;92000001:10,14:1640|1824,,,,,,94:9,
14037,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,13-1,124,124,,14036,,37,22,119050,11905,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:14903;92000001:10,14:1824|2088,,,,,,112:11,
14038,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,13-2,127,127,,14037,,38,22,134170,13417,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:17363;92000001:10,14:2088|2352,,,,,,130:13,
14039,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,13-3,130,130,,14038,,39,22,149500,14950,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:19901;92000001:10,14:2352|2616,,,,,,148:14,
14040,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,14-1,134,134,,14039,,40,22,170820,17082,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:22515;92000001:10,14:2616|2994,,,,,,176:17,
14041,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,14-2,137,137,,14040,,41,22,192420,19242,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:26209;92000001:10,14:2994|3373,,,,,,204:20,
14042,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,14-3,140,140,,14041,,42,22,214320,21432,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:30013;92000001:10,14:3373|3751,,,,,,232:23,
14043,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,15-1,144,144,,14042,,43,24,234000,23400,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:33928;92000001:10,14:3751|4294,,,,,,276:27,
14044,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,15-2,147,147,,14043,,44,24,253930,25393,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:39462;92000001:10,14:4294|4836,,,,,,321:32,
14045,1,BOSS_NAME_14001,https://mirror-realms.io/mor_boss/rota1.jpg,1401,4,15-3,150,150,,14044,,45,24,274110,27411,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,14:45155;92000001:10,14:4836|5379,,,,,,364:36,
15001,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,1-1,4,4,,,,1,10,500,50,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:70;92000001:10,15:24|27,,,,,,1:1,
15002,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,1-2,7,7,,15001,,2,10,560,56,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:83;92000001:10,15:27|30,,,,,,1:1,
15003,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,1-3,10,10,,15002,,3,10,650,65,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:98;92000001:10,15:30|34,,,,,,1:1,
15004,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,2-1,14,14,,15003,,4,10,930,93,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:116;92000001:10,15:34|39,,,,,,1:1,
15005,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,2-2,17,17,,15004,,5,10,1200,120,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:138;92000001:10,15:39|44,,,,,,1:1,
15006,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,2-3,20,20,,15005,,6,10,1490,149,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:162;92000001:10,15:44|49,,,,,,2:1,
15007,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,3-1,24,24,,15006,,7,12,1900,190,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:188;92000001:10,15:49|56,,,,,,2:1,
15008,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,3-2,27,27,,15007,,8,12,2310,231,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:223;92000001:10,15:56|63,,,,,,2:1,
15009,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,3-3,30,30,,15008,,9,12,2730,273,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:261;92000001:10,15:63|71,,,,,,3:1,
15010,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,4-1,34,34,,15009,,10,12,3310,331,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:301;92000001:10,15:71|81,,,,,,3:1,
15011,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,4-2,37,37,,15010,,11,12,3900,390,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:356;92000001:10,15:81|91,,,,,,4:1,
15012,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,4-3,40,40,,15011,,12,12,4500,450,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:414;92000001:10,15:91|101,,,,,,4:1,
15013,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,5-1,44,44,,15012,,13,14,5330,533,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:475;92000001:10,15:101|116,,,,,,4:1,
15014,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,5-2,47,47,,15013,,14,14,6170,617,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:561;92000001:10,15:116|131,,,,,,5:1,
15015,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,5-3,50,50,,15014,,15,14,7030,703,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:651;92000001:10,15:131|146,,,,,,5:1,
15016,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,6-1,54,54,,15015,,16,14,8240,824,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:746;92000001:10,15:146|167,,,,,,6:1,
15017,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,6-2,57,57,,15016,,17,14,9470,947,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:878;92000001:10,15:167|188,,,,,,6:1,
15018,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,6-3,60,60,,15017,,18,14,10720,1072,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:1017;92000001:10,15:188|209,,,,,,7:1,
15019,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,7-1,64,64,,15018,,19,16,12460,1246,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:1162;92000001:10,15:209|240,,,,,,8:1,
15020,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,7-2,67,67,,15019,,20,16,14230,1423,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:1366;92000001:10,15:240|270,,,,,,10:1,
15021,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,7-3,70,70,,15020,,21,16,16020,1602,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:1578;92000001:10,15:270|300,,,,,,11:1,
15022,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,8-1,74,74,,15021,,22,16,18500,1850,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:1799;92000001:10,15:300|344,,,,,,13:1,
15023,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,8-2,77,77,,15022,,23,16,21020,2102,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:2109;92000001:10,15:344|387,,,,,,14:1,
15024,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,8-3,80,80,,15023,,24,16,23570,2357,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:2432;92000001:10,15:387|431,,,,,,16:1,
15025,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,9-1,84,84,,15024,,25,18,27150,2715,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:2768;92000001:10,15:431|493,,,,,,19:1,
15026,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,9-2,87,87,,15025,,26,18,30780,3078,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:3241;92000001:10,15:493|556,,,,,,22:2,
15027,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,9-3,90,90,,15026,,27,18,34460,3446,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:3732;92000001:10,15:556|618,,,,,,25:2,
15028,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,10-1,94,94,,15027,,28,18,39590,3959,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:4241;92000001:10,15:618|708,,,,,,30:3,
15029,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,10-2,97,97,,15028,,29,18,44800,4480,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:4958;92000001:10,15:708|797,,,,,,34:3,
15030,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,10-3,100,100,,15029,,30,18,50090,5009,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:5701;92000001:10,15:797|887,,,,,,39:3,
15031,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,11-1,104,104,,15030,,31,20,57410,5741,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:6471;92000001:10,15:887|1015,,,,,,46:4,
15032,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,11-2,107,107,,15031,,32,20,64830,6483,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:7555;92000001:10,15:1015|1143,,,,,,53:5,
15033,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,11-3,110,110,,15032,,33,20,72360,7236,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:8677;92000001:10,15:1143|1272,,,,,,60:6,
15034,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,12-1,114,114,,15033,,34,20,82810,8281,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:9836;92000001:10,15:1272|1456,,,,,,72:7,
15035,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,12-2,117,117,,15034,,35,20,93400,9340,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:11471;92000001:10,15:1456|1640,,,,,,83:8,
15036,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,12-3,120,120,,15035,,36,20,104140,10414,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:13160;92000001:10,15:1640|1824,,,,,,94:9,
15037,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,13-1,124,124,,15036,,37,22,119050,11905,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:14903;92000001:10,15:1824|2088,,,,,,112:11,
15038,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,13-2,127,127,,15037,,38,22,134170,13417,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:17363;92000001:10,15:2088|2352,,,,,,130:13,
15039,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,13-3,130,130,,15038,,39,22,149500,14950,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:19901;92000001:10,15:2352|2616,,,,,,148:14,
15040,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,14-1,134,134,,15039,,40,22,170820,17082,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:22515;92000001:10,15:2616|2994,,,,,,176:17,
15041,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,14-2,137,137,,15040,,41,22,192420,19242,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:26209;92000001:10,15:2994|3373,,,,,,204:20,
15042,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,14-3,140,140,,15041,,42,22,214320,21432,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:30013;92000001:10,15:3373|3751,,,,,,232:23,
15043,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,15-1,144,144,,15042,,43,24,234000,23400,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:33928;92000001:10,15:3751|4294,,,,,,276:27,
15044,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,15-2,147,147,,15043,,44,24,253930,25393,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:39462;92000001:10,15:4294|4836,,,,,,321:32,
15045,1,BOSS_NAME_15001,https://mirror-realms.io/mor_boss/Melin1.jpg,1501,5,15-3,150,150,,15044,,45,24,274110,27411,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,15:45155;92000001:10,15:4836|5379,,,,,,364:36,
20001,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,1-1,4,4,9000,,,,,1110,111,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:17,10:8,10:84,4500,500,,
20002,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,1-2,7,7,9000,,,,,1250,125,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:19,10:9,10:94,4500,500,,
20003,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,1-3,10,10,9000,,,,,1400,140,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:21,10:11,10:105,4500,500,,
20004,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,2-1,14,14,9000,,,,,1580,158,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:24,10:12,10:119,4500,500,,
20005,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,2-2,17,17,9000,,,,,1760,176,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:27,10:14,10:136,4500,500,,
20006,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,2-3,20,20,9000,,,,,1990,199,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:31,10:15,10:154,4500,500,,
20007,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,3-1,24,24,9000,,,,,2230,223,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:34,10:17,10:171,4500,500,,
20008,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,3-2,27,27,9000,,,,,2500,250,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:39,10:20,10:196,4500,500,,
20009,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,3-3,30,30,9000,,,,,2810,281,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:44,10:22,10:220,4500,500,,
20010,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,4-1,34,34,9000,,,,,3150,315,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:50,10:25,10:248,4500,500,,
20011,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,4-2,37,37,9000,,,,,3530,353,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:57,10:28,10:283,4500,500,,
20012,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,4-3,40,40,9000,,,,,3930,393,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:64,10:32,10:318,4500,500,,
20013,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,5-1,44,44,9000,,,,,4400,440,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:71,10:35,10:353,4500,500,,
20014,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,5-2,47,47,9000,,,,,4910,491,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:81,10:41,10:406,4500,500,,
20015,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,5-3,50,50,9000,,,,,5500,550,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:92,10:46,10:458,4500,500,,
20016,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,6-1,54,54,9000,,,,,6140,614,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:102,10:51,10:511,4500,500,,
20017,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,6-2,57,57,9000,,,,,6880,688,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:117,10:58,10:584,4500,500,,
20018,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,6-3,60,60,9000,,,,,7710,771,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:132,10:66,10:658,4500,500,,
20019,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,7-1,64,64,9000,,,,,8630,863,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:146,10:73,10:731,4500,500,,
20020,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,7-2,67,67,9000,,,,,9650,965,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:168,10:84,10:840,4500,500,,
20021,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,7-3,70,70,9000,,,,,10800,1080,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:189,10:95,10:945,4500,500,,
20022,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,8-1,74,74,9000,,,,,12090,1209,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:210,10:105,10:1050,4500,500,,
20023,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,8-2,77,77,9000,,,,,13520,1352,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:241,10:120,10:1204,4500,500,,
20024,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,8-3,80,80,9000,,,,,15110,1511,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:271,10:135,10:1354,4500,500,,
20025,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,9-1,84,84,9000,,,,,16900,1690,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:302,10:151,10:1508,4500,500,,
20026,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,9-2,87,87,9000,,,,,18910,1891,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:345,10:173,10:1725,4500,500,,
20027,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,9-3,90,90,9000,,,,,21150,2115,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:389,10:195,10:1946,4500,500,,
20028,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,10-1,94,94,9000,,,,,23670,2367,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:433,10:216,10:2163,4500,500,,
20029,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,10-2,97,97,9000,,,,,26490,2649,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:496,10:248,10:2478,4500,500,,
20030,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,10-3,100,100,9000,,,,,29650,2965,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:558,10:279,10:2789,4500,500,,
20031,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,11-1,104,104,9000,,,,,33160,3316,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:621,10:310,10:3104,4500,500,,
20032,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,11-2,107,107,9000,,,,,37090,3709,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:710,10:355,10:3552,4500,500,,
20033,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,11-3,110,110,9000,,,,,41500,4150,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:800,10:400,10:4000,4500,500,,
